Repository;Ontology;CreationDate;Format;Filename;Done;OQUARE.xml;OQUARE.ttl;HURON_long.tsv;HURON_wide.tsv;HURON.ttl;FILE_OK;IRIOquare;IRIHuron;IRI_OK;OK;Length;URL
data.agroportal.lirmm.fr;AAO;20240416;OWL;aao-20240416-owl__aao-ver-4-06.ttl;T;F;F;T;T;T;F;;;F;F;312495;https://data.agroportal.lirmm.fr/ontologies/AAO/submissions/2
data.agroportal.lirmm.fr;ADW;20240503;OWL;adw-20240503-owl__ADW-ontology.owl;T;F;F;T;T;T;F;;http://www.owl-ontologies.com/unnamed.owl;F;F;149094;https://data.agroportal.lirmm.fr/ontologies/ADW/submissions/2
data.agroportal.lirmm.fr;AFO;20181227;SKOS;afo-20181227-skos__afo-skos.rdf;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;21980345;https://data.agroportal.lirmm.fr/ontologies/AFO/submissions/2
data.agroportal.lirmm.fr;AGFOOD;20230710;SKOS;agfood-20230710-skos__Agroalimentaire-SKOS.xml;T;T;T;T;T;T;T;http://data.loterre.fr/ark:/67375/Q1W;http://data.loterre.fr/ark:/67375/Q1W;T;T;4678354;https://data.agroportal.lirmm.fr/ontologies/AGFOOD/submissions/1
data.agroportal.lirmm.fr;AGRORDF;20171010;OWL;agrordf-20171010-owl__xml.owl;T;F;F;T;T;T;F;;;F;F;144119;https://data.agroportal.lirmm.fr/ontologies/AGRORDF/submissions/1
data.agroportal.lirmm.fr;AGROVOC;20240503;SKOS;agrovoc-20240503-skos__agrovoc-lod.nt;T;F;F;T;T;T;F;;http://aims.fao.org/aos/agrovoc/;F;F;78626167;https://data.agroportal.lirmm.fr/ontologies/AGROVOC/submissions/45
data.agroportal.lirmm.fr;ANDO;20181114;OWL;ando-20181114-owl__AnimalDiseasesOntology-v3.1-allClasses.xml;T;F;F;T;T;T;F;;http://opendata.inra.fr/AnimalDiseasesOnto/Ando;F;F;1916270;https://data.agroportal.lirmm.fr/ontologies/ANDO/submissions/4
data.agroportal.lirmm.fr;ANT;20171016;OWL;ant-20171016-owl__at.owl;T;F;F;T;T;T;F;;http://data.ifpri.org/lod/at/resource/;F;F;48959;https://data.agroportal.lirmm.fr/ontologies/ANT/submissions/1
data.agroportal.lirmm.fr;ASCOPAIN-T;20171019;SKOS;ascopain-t-20171019-skos__AscoPain-T-1.0.rdf;T;T;T;T;T;T;T;http://opendata.inra.fr/AsCoPainT/AsCoPain-T;http://opendata.inra.fr/AsCoPainT/AsCoPain-T;T;T;77612;https://data.agroportal.lirmm.fr/ontologies/ASCOPAIN-T/submissions/1
data.agroportal.lirmm.fr;ASFA;20230712;SKOS;asfa-20230712-skos__asfa.rdf;T;F;F;T;T;T;F;;http://aims.fao.org/aos/agrovoc/;F;F;108916169;https://data.agroportal.lirmm.fr/ontologies/ASFA/submissions/1
data.agroportal.lirmm.fr;ATOL;20200123;OWL;atol-20200123-owl__atol.owl;T;T;T;T;T;T;T;http://opendata.inra.fr/ATOL/;http://opendata.inra.fr/ATOL/;T;T;6308179;https://data.agroportal.lirmm.fr/ontologies/ATOL/submissions/154
data.agroportal.lirmm.fr;BCO;20171012;OWL;bco-20171012-owl__bco.rdf;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/bco/releases/2016-12-14/bco.owl;http://purl.obolibrary.org/obo/bco/releases/2016-12-14/bco.owl;T;T;551177;https://data.agroportal.lirmm.fr/ontologies/BCO/submissions/1
data.agroportal.lirmm.fr;BFO;20190827;OWL;bfo-20190827-owl__bfo-classes-only.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/bfo/2019-08-26/bfo.owl;http://purl.obolibrary.org/obo/bfo/2019-08-26/bfo.owl;T;T;157931;https://data.agroportal.lirmm.fr/ontologies/BFO/submissions/3
data.agroportal.lirmm.fr;BIODIVTHES;20220927;SKOS;biodivthes-20220927-skos__Biodiversite2.1exportLoterreuneskos.rdf;T;T;T;T;T;T;T;http://data.loterre.fr/ark:/67375/BLH/2.1;;F;F;2098409;https://data.agroportal.lirmm.fr/ontologies/BIODIVTHES/submissions/5
data.agroportal.lirmm.fr;BIOREFINERY;20230112;OWL;biorefinery-20230112-owl__BIOREFINERY1.owl;T;T;T;T;T;T;T;http://opendata.inra.fr/resources/BIORAF#;http://opendata.inra.fr/resources/BIORAF#;T;T;896584;https://data.agroportal.lirmm.fr/ontologies/BIOREFINERY/submissions/8
data.agroportal.lirmm.fr;BIPON;20240403;OWL;bipon-20240403-owl__BiPON.owl;T;T;T;T;T;T;T;http://www.semanticweb.org/BiPON;http://www.semanticweb.org/BiPON;T;T;3707496;https://data.agroportal.lirmm.fr/ontologies/BIPON/submissions/1
data.agroportal.lirmm.fr;BOHLMANN;20240429;OWL;bohlmann-20240429-owl__bohlmann.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/bohlmann/2023-11-03/bohlmann.owl;http://terminologies.gfbio.org/terms/bohlmann/2023-11-03/bohlmann.owl;T;T;72931415;https://data.agroportal.lirmm.fr/ontologies/BOHLMANN/submissions/1
data.agroportal.lirmm.fr;C3PO;20230227;OWL;c3po-20230227-owl__crop-planning-production-process-ontology.xml;T;T;T;T;T;T;T;http://www.elzeard.co/ontologies/c3po/1.0;http://www.elzeard.co/ontologies/c3po/1.0;T;T;1746;https://data.agroportal.lirmm.fr/ontologies/C3PO/submissions/1
data.agroportal.lirmm.fr;CASO;20210226;OWL;caso-20210226-owl__caso.owl;T;T;T;T;T;T;T;http://www.w3id.org/def/caso/201912;http://www.w3id.org/def/caso/201912;T;T;65695;https://data.agroportal.lirmm.fr/ontologies/CASO/submissions/5
data.agroportal.lirmm.fr;CDAO;20240125;OWL;cdao-20240125-owl__cdao.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/cdao/2024-01-25/cdao.owl;http://purl.obolibrary.org/obo/cdao/2024-01-25/cdao.owl;T;T;123591;https://data.agroportal.lirmm.fr/ontologies/CDAO/submissions/5
data.agroportal.lirmm.fr;CDNO;20240329;OWL;cdno-20240329-owl__cdno.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/cdno/releases/2024-03-29/cdno.owl;http://purl.obolibrary.org/obo/cdno/releases/2024-03-29/cdno.owl;T;T;9741333;https://data.agroportal.lirmm.fr/ontologies/CDNO/submissions/3
data.agroportal.lirmm.fr;CL;20240408;OWL;cl-20240408-owl__cl.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/cl/releases/2024-04-05/cl.owl;F;F;52744993;https://data.agroportal.lirmm.fr/ontologies/CL/submissions/51
data.agroportal.lirmm.fr;CLC;20181001;SKOS;clc-20181001-skos__corine.rdf;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;88097;https://data.agroportal.lirmm.fr/ontologies/CLC/submissions/1
data.agroportal.lirmm.fr;CO_320;20220104;OWL;co_320-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;1462054;https://data.agroportal.lirmm.fr/ontologies/CO_320/submissions/63
data.agroportal.lirmm.fr;CO_321;20220104;OWL;co_321-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;1397748;https://data.agroportal.lirmm.fr/ontologies/CO_321/submissions/63
data.agroportal.lirmm.fr;CO_326;20240502;OWL;co_326-20240502-owl__rdf.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;734195;https://data.agroportal.lirmm.fr/ontologies/CO_326/submissions/3
data.agroportal.lirmm.fr;CO_330;20220104;OWL;co_330-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;892377;https://data.agroportal.lirmm.fr/ontologies/CO_330/submissions/57
data.agroportal.lirmm.fr;CO_331;20220104;OWL;co_331-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;1114686;https://data.agroportal.lirmm.fr/ontologies/CO_331/submissions/61
data.agroportal.lirmm.fr;CO_333;20220209;OWL;co_333-20220209-owl__co-333.owl;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;1381449;https://data.agroportal.lirmm.fr/ontologies/CO_333/submissions/10
data.agroportal.lirmm.fr;CO_334;20220104;OWL;co_334-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;919130;https://data.agroportal.lirmm.fr/ontologies/CO_334/submissions/60
data.agroportal.lirmm.fr;CO_335;20220104;OWL;co_335-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;586071;https://data.agroportal.lirmm.fr/ontologies/CO_335/submissions/57
data.agroportal.lirmm.fr;CO_336;20211025;OWL;co_336-20211025-owl__co-336.rdf;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;306581;https://data.agroportal.lirmm.fr/ontologies/CO_336/submissions/12
data.agroportal.lirmm.fr;CO_337;20220104;OWL;co_337-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;502018;https://data.agroportal.lirmm.fr/ontologies/CO_337/submissions/63
data.agroportal.lirmm.fr;CO_338;20220104;OWL;co_338-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;264241;https://data.agroportal.lirmm.fr/ontologies/CO_338/submissions/63
data.agroportal.lirmm.fr;CO_339;20220104;OWL;co_339-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;233092;https://data.agroportal.lirmm.fr/ontologies/CO_339/submissions/63
data.agroportal.lirmm.fr;CO_340;20220104;OWL;co_340-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;604231;https://data.agroportal.lirmm.fr/ontologies/CO_340/submissions/60
data.agroportal.lirmm.fr;CO_341;20220104;OWL;co_341-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;210692;https://data.agroportal.lirmm.fr/ontologies/CO_341/submissions/62
data.agroportal.lirmm.fr;CO_343;20220104;OWL;co_343-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;613647;https://data.agroportal.lirmm.fr/ontologies/CO_343/submissions/56
data.agroportal.lirmm.fr;CO_345;20220104;OWL;co_345-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;237090;https://data.agroportal.lirmm.fr/ontologies/CO_345/submissions/57
data.agroportal.lirmm.fr;CO_346;20220104;OWL;co_346-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;277986;https://data.agroportal.lirmm.fr/ontologies/CO_346/submissions/59
data.agroportal.lirmm.fr;CO_347;20220126;OWL;co_347-20220126-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;229370;https://data.agroportal.lirmm.fr/ontologies/CO_347/submissions/26
data.agroportal.lirmm.fr;CO_348;20220104;OWL;co_348-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;427040;https://data.agroportal.lirmm.fr/ontologies/CO_348/submissions/58
data.agroportal.lirmm.fr;CO_350;20220104;OWL;co_350-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;847890;https://data.agroportal.lirmm.fr/ontologies/CO_350/submissions/57
data.agroportal.lirmm.fr;CO_356;20211220;OWL;co_356-20211220-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;430850;https://data.agroportal.lirmm.fr/ontologies/CO_356/submissions/41
data.agroportal.lirmm.fr;CO_357;20220211;OWL;co_357-20220211-owl__co-357.rdf;T;F;F;T;T;T;F;;https://cropontology.org/rdf/;F;F;1407584;https://data.agroportal.lirmm.fr/ontologies/CO_357/submissions/58
data.agroportal.lirmm.fr;CO_359;20220407;OWL;co_359-20220407-owl__owl.owl;T;F;F;T;T;T;F;;https://cropontology.org/rdf/;F;F;1013567;https://data.agroportal.lirmm.fr/ontologies/CO_359/submissions/68
data.agroportal.lirmm.fr;CO_365;20220104;OWL;co_365-20220104-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;294619;https://data.agroportal.lirmm.fr/ontologies/CO_365/submissions/51
data.agroportal.lirmm.fr;CO_366;20211201;OWL;co_366-20211201-owl__owl.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;470263;https://data.agroportal.lirmm.fr/ontologies/CO_366/submissions/23
data.agroportal.lirmm.fr;CO_367;20240502;OWL;co_367-20240502-owl__rdf.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;121772;https://data.agroportal.lirmm.fr/ontologies/CO_367/submissions/3
data.agroportal.lirmm.fr;CO_369;20221110;OWL;co_369-20221110-owl__rdf.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;366394;https://data.agroportal.lirmm.fr/ontologies/CO_369/submissions/4
data.agroportal.lirmm.fr;CO_371;20240502;OWL;co_371-20240502-owl__rdf.owl;T;T;T;T;T;T;T;https://cropontology.org/rdf/;https://cropontology.org/rdf/;F;F;563591;https://data.agroportal.lirmm.fr/ontologies/CO_371/submissions/4
data.agroportal.lirmm.fr;CROPUSAGE;20240429;SKOS;cropusage-20240429-skos__frenchCropUsage-thesaurus-latest.ttl;T;F;F;T;T;T;F;;;F;F;1111253;https://data.agroportal.lirmm.fr/ontologies/CROPUSAGE/submissions/22
data.agroportal.lirmm.fr;CSOPRA;20240204;OWL;csopra-20240204-owl__ontology.owl;T;F;F;T;T;T;F;;http://csopralibs.org#;F;F;144181;https://data.agroportal.lirmm.fr/ontologies/CSOPRA/submissions/102
data.agroportal.lirmm.fr;CVO;20210215;SKOS;cvo-20210215-skos__cvo-ver-2-03-modified-AgroPortal.ttl;T;T;T;T;T;T;T;http://cavoc.org/cvo/ns/2;http://cavoc.org/cvo/ns/2;T;T;1072549;https://data.agroportal.lirmm.fr/ontologies/CVO/submissions/2
data.agroportal.lirmm.fr;DEMETER-AIM;20230317;OWL;demeter-aim-20230317-owl__demeterAgriProfile.ttl;T;F;F;T;T;T;F;;https://w3id.org/demeter/agri/3.0;F;F;4460;https://data.agroportal.lirmm.fr/ontologies/DEMETER-AIM/submissions/8
data.agroportal.lirmm.fr;DSW;20220218;OWL;dsw-20220218-owl__dsw.owl;T;T;T;T;T;T;T;http://purl.org/dsw/;http://purl.org/dsw/;T;T;40913;https://data.agroportal.lirmm.fr/ontologies/DSW/submissions/3
data.agroportal.lirmm.fr;EBO;20230818;OWL;ebo-20230818-owl__ebo.owl;T;F;F;T;T;T;F;;http://opendata.inrae.fr/ebo;F;F;150133;https://data.agroportal.lirmm.fr/ontologies/EBO/submissions/5
data.agroportal.lirmm.fr;ECTO;20240410;OWL;ecto-20240410-owl__ecto.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/ecto/releases/2023-02-14/ecto.owl;F;F;40043624;https://data.agroportal.lirmm.fr/ontologies/ECTO/submissions/1
data.agroportal.lirmm.fr;EDAM;20200618;OWL;edam-20200618-owl__EDAM.owl;T;T;T;T;T;T;T;http://edamontology.org;http://edamontology.org;T;T;3239950;https://data.agroportal.lirmm.fr/ontologies/EDAM/submissions/13
data.agroportal.lirmm.fr;EFO;20240415;OWL;efo-20240415-owl__efo.owl;T;T;T;T;T;T;T;http://www.ebi.ac.uk/efo/releases/v3.65.0/efo.owl;http://www.ebi.ac.uk/efo/releases/v3.65.0/efo.owl;T;T;228340545;https://data.agroportal.lirmm.fr/ontologies/EFO/submissions/68
data.agroportal.lirmm.fr;ENVO;20240217;OWL;envo-20240217-owl__envo.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/envo/releases/2024-02-16/envo.owl;F;F;9733906;https://data.agroportal.lirmm.fr/ontologies/ENVO/submissions/23
data.agroportal.lirmm.fr;EOL;20200123;OWL;eol-20200123-owl__eol.owl;T;T;T;T;T;T;T;http://opendata.inra.fr/EOL/eol_ontology;http://opendata.inra.fr/EOL/eol_ontology;T;T;657213;https://data.agroportal.lirmm.fr/ontologies/EOL/submissions/247
data.agroportal.lirmm.fr;FALDO;20181213;OWL;faldo-20181213-owl__faldo.ttl;T;T;T;T;T;T;T;http://biohackathon.org/resource/faldo;http://biohackathon.org/resource/faldo;T;T;13615;https://data.agroportal.lirmm.fr/ontologies/FALDO/submissions/2
data.agroportal.lirmm.fr;FOODEX2;20200424;SKOS;foodex2-20200424-skos__FoodEx2-version-AP.rdf;T;T;T;T;T;T;T;http://data.food.gov.uk/codes/foodtype;http://data.food.gov.uk/codes/foodtype;T;T;218738144;https://data.agroportal.lirmm.fr/ontologies/FOODEX2/submissions/2
data.agroportal.lirmm.fr;FOODIE;20200722;OWL;foodie-20200722-owl__foodie.ttl;T;F;F;T;T;T;F;;http://foodie-cloud.com/model/foodie;F;F;59779;https://data.agroportal.lirmm.fr/ontologies/FOODIE/submissions/2
data.agroportal.lirmm.fr;GECO;20180710;OWL;geco-20180710-owl__geco-original-v1.0.rdf;T;T;T;T;T;T;T;http://www.geco.ecophytopic.fr/geco/gecoOntology;http://www.geco.ecophytopic.fr/geco/gecoOntology;T;T;33864;https://data.agroportal.lirmm.fr/ontologies/GECO/submissions/90
data.agroportal.lirmm.fr;GEMET;20220117;SKOS;gemet-20220117-skos__gemet.rdf;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;7423725;https://data.agroportal.lirmm.fr/ontologies/GEMET/submissions/14
data.agroportal.lirmm.fr;GFVO;20200630;OWL;gfvo-20200630-owl__gfvo-bioportal.xml;T;T;T;T;T;T;T;http://www.biointerchange.org/gfvo#;http://www.biointerchange.org/gfvo#;T;T;141603;https://data.agroportal.lirmm.fr/ontologies/GFVO/submissions/4
data.agroportal.lirmm.fr;GO;20240430;OWL;go-20240430-owl__go.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/go/releases/2024-04-24/go.owl;http://purl.obolibrary.org/obo/go/releases/2024-04-24/go.owl;T;T;126295773;https://data.agroportal.lirmm.fr/ontologies/GO/submissions/220
data.agroportal.lirmm.fr;INFRARISK;20210211;OWL;infrarisk-20210211-owl__infrarisk.rdf;T;F;F;T;T;T;F;;http://vocabs.datagraft.net/infrarisk;F;F;34427;https://data.agroportal.lirmm.fr/ontologies/INFRARISK/submissions/8
data.agroportal.lirmm.fr;INIA-RDM;20181116;OWL;inia-rdm-20181116-owl__ontology.xml;T;F;F;T;T;T;F;;http://data.inia.es/def/core#;F;F;209474;https://data.agroportal.lirmm.fr/ontologies/INIA-RDM/submissions/1
data.agroportal.lirmm.fr;INRAETHES;20210317;SKOS;inraethes-20210317-skos__thesaurusINRAE-skos-2024-02-05-V2.0.rdf;T;T;T;T;T;T;T;http://opendata.inrae.fr/thesaurusINRAE/2.0;http://opendata.inrae.fr/thesaurusINRAE/2.0;T;T;21377543;https://data.agroportal.lirmm.fr/ontologies/INRAETHES/submissions/9
data.agroportal.lirmm.fr;IRRIG;20200313;OWL;irrig-20200313-owl__ontology.owl;T;T;T;T;T;T;T;http://www.w3id.org/def/irrig/201905;http://www.w3id.org/def/irrig/201905;T;T;58541;https://data.agroportal.lirmm.fr/ontologies/IRRIG/submissions/1
data.agroportal.lirmm.fr;LANDVOC;20211223;SKOS;landvoc-20211223-skos__LandVoc-concepts.rdf;T;F;F;T;T;T;F;;http://aims.fao.org/aos/agrovoc/;F;F;8782242;https://data.agroportal.lirmm.fr/ontologies/LANDVOC/submissions/4
data.agroportal.lirmm.fr;LBO;20240423;OBO;lbo-20240423-obo__lbo.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/lbo-20240423-obo__lbo.obo;http://purl.obolibrary.org/obo/TEMP;F;F;155475;https://data.agroportal.lirmm.fr/ontologies/LBO/submissions/33
data.agroportal.lirmm.fr;LPT;20221229;OBO;lpt-20221229-obo__lpt.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/lpt-20221229-obo__lpt.obo;http://purl.obolibrary.org/obo/TEMP;F;F;215303;https://data.agroportal.lirmm.fr/ontologies/LPT/submissions/13
data.agroportal.lirmm.fr;MICROFILTRATION;20201026;OWL;microfiltration-20201026-owl__MICROFILTRATION.owl;T;F;F;T;T;T;F;;http://opendata.inra.fr/resources/MICROFILTRATION#;F;F;303854;https://data.agroportal.lirmm.fr/ontologies/MICROFILTRATION/submissions/1
data.agroportal.lirmm.fr;MILKOLIGO;20231018;SKOS;milkoligo-20231018-skos__MilkOligoThesaurus-HoloOLIGO-dec2023.rdf;T;F;F;T;T;T;F;;http://opendata.inrae.fr/holooligo/2.0;F;F;219146;https://data.agroportal.lirmm.fr/ontologies/MILKOLIGO/submissions/7
data.agroportal.lirmm.fr;NALT;20230207;SKOS;nalt-20230207-skos__nalt-full-2024-02-19-rdf.rdf;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;7942733;https://data.agroportal.lirmm.fr/ontologies/NALT/submissions/10
data.agroportal.lirmm.fr;NCBITAXON;20230827;OWL;ncbitaxon-20230827-owl__NCBITAXON.ttl;T;F;F;T;T;T;F;;http://purl.bioontology.org/ontology/NCBITAXON/;F;F;480408492;https://data.agroportal.lirmm.fr/ontologies/NCBITAXON/submissions/25
data.agroportal.lirmm.fr;OBA;20240410;OWL;oba-20240410-owl__oba.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/oba/releases/2024-03-27/oba.owl;F;F;110754135;https://data.agroportal.lirmm.fr/ontologies/OBA/submissions/1
data.agroportal.lirmm.fr;OBOE;20170922;OWL;oboe-20170922-owl__oboe.owl;T;T;T;T;T;T;T;http://ecoinformatics.org/oboe/oboe.1.2/oboe.owl;http://ecoinformatics.org/oboe/oboe.1.2/oboe.owl;T;T;3699;https://data.agroportal.lirmm.fr/ontologies/OBOE/submissions/1
data.agroportal.lirmm.fr;OESO-CORE;20220825;OWL;oeso-core-20220825-owl__oeso-core.owl;T;F;F;T;T;T;F;;http://www.opensilex.org/vocabulary/oeso;F;F;104125;https://data.agroportal.lirmm.fr/ontologies/OESO-CORE/submissions/1
data.agroportal.lirmm.fr;OM;20240418;OWL;om-20240418-owl__om-2.0.rdf;T;F;F;T;T;T;F;;http://www.ontology-of-units-of-measure.org/resource/om-2;F;F;2004944;https://data.agroportal.lirmm.fr/ontologies/OM/submissions/29
data.agroportal.lirmm.fr;ONS;20230911;OWL;ons-20230911-owl__ons-release-v1.1.owl;T;F;F;T;T;T;F;;https://raw.githubusercontent.com/enpadasi/Ontology-for-Nutritional-Studies/master/src/ontology/ons_release_v1.1.owl;F;F;141241;https://data.agroportal.lirmm.fr/ontologies/ONS/submissions/1
data.agroportal.lirmm.fr;ONTOBIOTOPE;20211201;OBO;ontobiotope-20211201-obo__OntoBiotope-oct-2021.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/ontobiotope-20211201-obo__OntoBiotope-oct-2021.obo;http://purl.obolibrary.org/obo/OntoBiotope.owl;T;T;441325;https://data.agroportal.lirmm.fr/ontologies/ONTOBIOTOPE/submissions/8
data.agroportal.lirmm.fr;PATO;20240328;OWL;pato-20240328-owl__pato.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/pato/releases/2024-03-28/pato.owl;F;F;23924940;https://data.agroportal.lirmm.fr/ontologies/PATO/submissions/41
data.agroportal.lirmm.fr;PEAO;20200630;OWL;peao-20200630-owl__PlantExperimentalAssayOntology.owl;T;T;T;T;T;T;T;https://bitbucket.org/PlantExpAssay/ontology/raw/v0.1/PlantExperimentalAssayOntology.owl;https://bitbucket.org/PlantExpAssay/ontology/raw/v0.1/PlantExperimentalAssayOntology.owl;T;T;124810;https://data.agroportal.lirmm.fr/ontologies/PEAO/submissions/2
data.agroportal.lirmm.fr;PECO;20231110;OWL;peco-20231110-owl__peco.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/peco/releases/2023-11-10/peco.owl;F;F;1930042;https://data.agroportal.lirmm.fr/ontologies/PECO/submissions/7
data.agroportal.lirmm.fr;PO;20240418;OWL;po-20240418-owl__po.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/po/releases/2024-04-17/po.owl;http://purl.obolibrary.org/obo/po/releases/2024-04-17/po.owl;T;T;5415425;https://data.agroportal.lirmm.fr/ontologies/PO/submissions/19
data.agroportal.lirmm.fr;PO2;20190603;OWL;po2-20190603-owl__PO2-V2.ttl;T;F;F;T;T;T;F;;http://opendata.inra.fr/PO2/;F;F;190762;https://data.agroportal.lirmm.fr/ontologies/PO2/submissions/4
data.agroportal.lirmm.fr;POLAPGEN_BARLEY;20200514;OWL;polapgen_barley-20200514-owl__owl.owl;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;676668;https://data.agroportal.lirmm.fr/ontologies/POLAPGEN_BARLEY/submissions/1
data.agroportal.lirmm.fr;PPDO;20240430;OWL;ppdo-20240430-owl__blob.owl;T;T;T;T;T;T;T;https://opendata.inrae.fr/ppd-def/1.3;https://opendata.inrae.fr/ppd-def/1.3;T;T;1258698;https://data.agroportal.lirmm.fr/ontologies/PPDO/submissions/10
data.agroportal.lirmm.fr;PPO;20191211;OWL;ppo-20191211-owl__ppo.owl;T;T;T;T;T;T;T;https://raw.githubusercontent.com/PlantPhenoOntology/ppo/master/releases/2018-10-26/ppo.owl;https://raw.githubusercontent.com/PlantPhenoOntology/ppo/master/releases/2018-10-26/ppo.owl;T;T;1590150;https://data.agroportal.lirmm.fr/ontologies/PPO/submissions/1
data.agroportal.lirmm.fr;PR;20240217;OWL;pr-20240217-owl__pro-reasoned.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/pr/69.0/pr.owl;F;F;1375065349;https://data.agroportal.lirmm.fr/ontologies/PR/submissions/6
data.agroportal.lirmm.fr;PSO;20240419;OWL;pso-20240419-owl__pso.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/pso/releases/2023-11-14/pso.owl;http://purl.obolibrary.org/obo/pso/releases/2023-11-14/pso.owl;T;T;5002081;https://data.agroportal.lirmm.fr/ontologies/PSO/submissions/1
data.agroportal.lirmm.fr;RO;20240502;OWL;ro-20240502-owl__ro.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/ro/releases/2024-04-24/ro.owl;http://purl.obolibrary.org/obo/ro/releases/2024-04-24/ro.owl;T;T;1113886;https://data.agroportal.lirmm.fr/ontologies/RO/submissions/39
data.agroportal.lirmm.fr;SAREF;20220422;OWL;saref-20220422-owl__saref.ttl;T;T;T;T;T;T;T;https://saref.etsi.org/core/v3.1.1/;https://saref.etsi.org/core/v3.1.1/;T;T;74702;https://data.agroportal.lirmm.fr/ontologies/SAREF/submissions/2
